The app has been launched to facilitate candidates’access to high quality mock tests as there was a demand for making up the loss to students due to closure of educational institutions and NTA’s Test-Practice Centers due to the lockdown.	లాక్‌డౌన్ వల్ల విద్యాసంస్థలు మరియు NTA పరీక్షా ప్రాక్టీస్ సెంటర్‌లను మూసేయడం వల్ల విద్యార్థులకు జరిగిన నష్టాన్ని భర్తీ చేయాలనే డిమాండ్ ఉన్నందు వల్ల అభ్యర్థులు అధిక నాణ్యత గల మోక్ టెస్ట్‌లకు యాక్సెస్‌ను సులభతరం చేయడానికి ఈ యాప్ ప్రారంభించబడినది.
Roger Federer returns from injury after 13 months to beat British No 1 Dan Evans at Qatar Open	
Information and Broadcasting Minister Prakash Javadekar has expressed grief over the demise of Dr.KK Aggarwal.	
The ATP and WTA tennis tournament in Indian Wells, California, has been cancelled amid new coronavirus outbreak, making it the first major sports event to be scrubbed due to health concerns.	
The ministry said this simplified process would also be available to companies, or tax audit cases and they are mandatorily required to authenticate the electronic records by digital signature.	ఈ సరళీకృత ప్రక్రియ కంపెనీలు లేదా పన్ను తనిఖీ కేసులకు కూడా అందుబాటులో ఉంటుందిమరియువారు తప్పనిసరిగా డిజిటల్ సంతకం ద్వారా ఎలక్ట్రానిక్ రికార్డులను ప్రామాణీకరించవలసి ఉంటుందనిమంత్రిత్వ శాఖ తెలిపింది.
Dr Jaishankar said, during the 22 dialogue, both sides exchanged views on developments in the neighbouring regions and Afghanistan was a major subject of discussion.	
With 116 fatalities, the death toll increased to 1,35,255.	
In women's singles, Johanna Konta's moved to the semi-finals beating last year's runner up Sloane Stephens 6-1, 6-4 in the quarters to become the first British woman since 1983 to reach the semi-finals.	మహిళా సింగిల్స్ లో, జోహానా కొంటాస్ గత సంవత్సరంలో రన్నరప్ స్లోనే స్టీఫెన్స్ పై క్వాటర్ ఫైనల్లో 6-1,6-4 తో గెలిచి 1983 తర్వాత సెమి పైనల్లోకి వెళ్లిన మొదటి బ్రిటీష్ మహిళా క్రీడాకారిని.
In the letter, Mr Bhushan suggested that active search for cases need to be undertaken in the containment area, as per the micro-plan provided by the Central team.	
It showed the ugly head of terror aided and abetted in the name of radical Islam by Al qaeda.	
He said that West Bengal needs to move forward on the path of development.	
Export of Chak-hao to Europe is done by some agencies under MOMA and this highly nutritious rice variety is grown by organic farmers and some Farmers Producers Companies based in Manipur under MOVCDNER, Manipur.	చక్-హావోను యూరప్‌కు ఎగుమతి చేయడం MOMA క్రింద ఉన్న కొన్ని ఏజెన్సీలచే చేయబడుతుంది అలాగే ఈ అత్యంత పోషకమైన వరి రకాన్ని సేంద్రీయ రైతులు మరియు మణిపూర్‌లోని కొంతమంది రైతుల ఉత్పత్తిదారుల కంపెనీలు పండిస్తున్నారు,మణిపూర్‌లో (MOVCDNER) క్రింద.
Prime Minister Narendra Modi and Chinese President Xi Jinping agreed to work closely with PM Modi to further the economic development of both the nations.	
The suspension means the country will miss out on the Beijing Winter Games.	
The questions related to dealing with examination stress from school students of Class 9 to 12 will be invited through MyGov platform and selected questions will be featured in the programme.	9 నుంచి 12 వ తరగతి విద్యార్థుల నుంచి పరీక్ష ఒత్తిడిని ఎదుర్కోడానికి సంబంధించిన ప్రశ్నలు మైగవ్ వేదిక ద్వారా ఆమంత్రించబడతాయి మరియు ఎంపిక చేసిన ప్రశ్నలు ఈ కార్యక్రమంలో ప్రసారంచేయబడతాయి.
He added that both the countries with the democratic form of government will further deepen their ties in trade, commerce and business following the visit of Prime Minister Modi.	అతను, ప్రజాస్వామికం గల రెండు దేశాలు మధ్య మోడి పర్యటన తర్వాత వాణిజ్యం, వ్యాపారం మరియు బిజినెస్ రంగాలలో తమ సంబంధాలను మరింత పటిష్ట అయ్యిందని తెలిపాడు.
Public perception of Mann Ki Baat	
He said, the country will also celebrate 250th Birth Anniversary of great social reformer Raja Ram Mohan Roy.	
Earlier, President Xi was accorded a grand cultural welcome as he arrived in his special plane at the Chennai Airport.	
This better connectivity would build deeper connections among the people of the two states.	
Vice President M.Venkaiah Naidu has said that India with the help of the scientific and the medical fraternity had handled the COVID-19 pandemic in the best way possible, better than developed nations.	
The India Meteorological Department has forecast that moderate rainfall in Delhi will continue today as the low-pressure area over east Rajasthan and another forming over the Bay of Bengal are likely to intensify further.	
The suspension follows numerous local government orders on restrictions, bans or cancellations of public gatherings or events.	
Azadi Ka Amrit Mahotsav: Doordarshan to telecast Azadi ka Safar, Saga of Freedom Struggle, Naye Bharat ka Safar & documentary Poorna Swaraj today	ఆజాదీ కా అమృత్ మహోత్సవ్ - ఆజాదీ కా సఫర్ , సాగా ఆఫ్ ఫ్రీడన్ స్ట్రగల్,నయే భారత్ కా సఫర్ ,డాక్యుమెంటరీ పూర్ణ స్వరాజ్దూరదర్శన్‌‌‌లో ఈ రోజు ప్రసారం చేయబడతాయి.
Zambia President Lungu said he had fruitful discussion with Prime Minister Modi.	
India, Zambia sign 6 MoUs following delegation level talks between PM Modi & Zambian President	
Prime Minister Narendra Modi has said that the rescue and relief work in Uttarakhand has started taking pace and he has been in constant touch with the Union Home Minister, the Chief Minister of the state and NDRF officials.	
The study will help differentiate betweenCOVID19 infections from bacterial infections.	
The Prime Minister further said, the country has great regards for Netaji Subash Chandra Bose and the government has recognized his great contributions to freedom movement.	
He said the programme has put radio in the mainstream consciousness of people.	ఈ ప్రోగ్రామును ప్రజల్లో చైతన్యం తేవడానికి రేడియో ద్వారా ప్రసారం చేస్తున్నారని చెప్పాడు.
Roger Federer won his first match contested after 13 months yesterday as he returned from injury to beat British No 1 Dan Evans at the Qatar Open.	
The Prime Minister said, he believes that it is India’s responsibility to take the power of this democracy to the world.	
The Civil Aviation Ministry has sought the response of CAAB on the two points above at an early date to resume the flight operations between the two countries under the air-bubble arrangement with 7 frequencies per week.	వారానికి 7 ఫ్రీక్వెన్సీ లతో ఎయిర్-బబుల్ ఆరెంజ్మెంట్ కింద రెండు దేశాల మధ్య విమాన ప్రయాణాన్ని మళ్లీ ప్రారంభించడానికి పౌర విమానయాన మంత్రిత్వ శాఖ, మీది రెండు అంశాల గురించి CAAB నుండి ప్రతిస్పందన కోరింది.
She won the Grand Slam defeating Serena Williams of US in straight sets 6-2, 6-4.	
Addressing a joint press conference in New Delhi with Zambian President, Mr Modi said both the countries will increase their participation in the fields of health care, tourism, agriculture, food processing and mining.	
She said, last month saw fall of Kabul and the future of Afghanistan remains a central concern.	
The Prime Minister dedicated to the nation four iconic buildings of Kolkata namely Old Currency Building, Belvedere House, Victoria Memorial Hall and MetCafe House after renovation.	
India's campaign ends at US Open with Rohan Bopanna's exit	
He had given his dissent in some of the commission's clean chits to Prime Minister Narendra Modi and BJP president Amit Shah in complaints of MCC violations.	
In Karnataka, a study by the Bengaluru based Indian Institute of Science has identified a set of molecular biomarkers which will help detect and predict viral or bacterial infections with high probability.	
Citing the example of Tripura, Mr Modi alleged that in West Bengal, no development has taken place as the TMC led state government is using all their energy to oppose the central schemes.	
He said, the Department of Administrative Reforms is in process of migrating complete data from COVA to CoWIN app and once the task is completed, all the data would be available on CoWIN app for use by anybody.	
Anupriya Patel said, Commerce and Industry Ministry is committed to protect and promote the domestic industries.	
In Kargil Ladakh, Chief Executive Councilor, LAHDC, Kargil Feroz Ahmad Khan flagged off Fit India Freedom Run 2.0 under Azadi Ka Amrit Mahotsav today.	
The IOC chief’s words come at a time when doctors and nurses in Japan have expressed strong opposition to the Games with hospitals overwhelmed by rising numbers of Corona virus infections.	
The focus area of this campaign is to ensure that all newly emerging Households in the village have access to toilets.	
In another men's singles first round tie, Jayaram went down fighting to Wang Tzu Wei of Taipei 16-21, 21-18, 16-21.	మరో పురుషుల సింగిల్స్ మొదటి రౌండ్ టై లో, జయ్ రామ్ తైపెయ్ దేశస్థుడైన వాంగ్ జూ వై పై 16-21, 21-18, 16-21 పాయింట్లతో పోరాడి ఓడాడు.
Record heavy rains lashed many parts of the national capital Delhi yesterday making it the wettest monsoon season in 46 years.	
The Australian Open runs from 20 January to 3 February in Melbourne, while the ATP Cup begins on 3 January and takes place in three cities across Australia.	
The Health Secretary said, adequate stock of anti-viral drug Ribaverin and Personal Protective Equipments need to be maintained at the district level.	
This format was a huge success during the last 2 years.	
IOC President Thomas Bach said the North Korean Olympic Committee would not receive financial aid during the suspension.	
He said, both sides also emphasised on a rules-based order and agreed to maintain high-level engagement.	
Ms Payne said, terrorism is a major threat to both sides.	
Germany has recalled its football World Cup winners Thomas Mueller and Mats into the national team following an absence of more than two years after the coach Joachim Loew confirmed the squad for Euro 2020.	
In his address after inaugurating the Vaishvik Bhartiya Vaigyanik, (VAIBHAV) Summit last evening through video conference, the Prime Minister said, just recently, India introduced pioneering space reforms which provide opportunities for both industry and academia.	
Last year more than 8.5 Crore students from across the country viewed or heard the programme on DD / TV Channels / Radio Channels.	
After she files a reply, party's disciplinary committee will take appropriate action.	
Prime Minister Mr Modi had said that watching that particular effect of the news on radio led him to realize and internalise that this was a medium that was truly connected with the masses and that in terms of the reach and depth of communication, radio has been incomparable.	
Addressing party workers, Mr Nadda said, the party had made history in the last assembly poll in Uttar Pradesh in 2017 by winning 325 seats.	పార్టీ కార్యకర్తలను ఉద్దేశించి నడ్డా మాట్లాడుతూ,గత 2017లో ఉత్తరప్రదేశ్‌లో జరిగిన అసెంబ్లీ ఎన్నికల్లో ఆ పార్టీ 325 సీట్లు గెలుచుకుని చరిత్ర సృష్టించింది అన్నారు.
He said, the District Authorities must identify primary and secondary contacts and prepare line listing of high risk and low risk contacts.	
The Prime Minister, Narendra Modi's interactive programme' Pariksha Pe Charcha 2020' will be held on 20th this month, with a cross section of Students and Teachers from India and abroad to beat exam stress.	
The flight service which is being operated by Alliance Air would be operational thrice a week.	
To a question on Pragya Singh Thakur's candidature from Bhopal, BJP President said, her candidature is a Satyagraha against a fake case of fake saffron terror.	
The new wording was recommended by the IOC Athletes’Commission in order to “increase opportunities for athlete expression during the Olympic Games ”.	
Over 2000 students, parents and teachers will be participating from all over India in this event.	
Williams said it is more than likely she will not play another tournament in 2020.	
The word 9 / 11 invokes in our memories the events that sent shockwaves around the world 20 years ago.	
The three-time Grand Slam champion will also not play for Great Britain in next month's inaugural ATP Cup.	
The correct answer is Alluri Sitaram Raju, a revolutionary from Andhra Pradesh.	
Murray has not played since Britain's opening tie at the Davis Cup finals last month because of the pelvic issue.	
Three major Water Supply Schemes at hill districts will also be inaugurated soon.	
In a letter addressed to the Chairman of the CAAB, the Ministry of Civil Aviation referred to its circular dated 16 August which placed India under Category C allowing any passenger from India to travel to Bangladesh irrespective of the COVID 19 vaccination status.	కోవిడ్ 19 టీకాతో పనిలేకుండా భారతదేశం నుండి ప్రయాణికులను బంగ్లాదేశ్‌కు వెళ్లడానికి అనుమతించింది కాబట్టి, భారతదేశం కేటగిరీ సి కి చెందుతుంది అని వెల్లడించిన సర్క్యూలర్ గురించి కాబ్ చైర్మన్ కి రాసిన ఉత్తరంలో  పౌర విమానయాన మంత్రిత్వ శాఖ చెప్పింది.
Its goal is to promote the global commitment to suicide prevention.	
PM Modi says India is fighting Covid with all its might and will emerge victorious against second wave also	భారతదేశం తన శక్తికిమేర కోవిడ్‌తో పోరాడుతోంది మరియు రెండవ తరంగానిపై కూడా విజయం సాధిస్తుంది అని ప్రధాని మోదీ అన్నారు.
Publication Division is organizing a week long regional exhibition in Mumbai beginning from 23rd of August.	ముంబైలో ఆగస్ట్ 23 నుండిప్రచురణ విభాగంఒక వారం రోజుల పాటు ప్రాంతీయ ప్రదర్శన నిర్వహిస్తోంది.
Mr Nadda said, whatever promises and commitments were made to the people of Uttar Pradesh in 2017 the Bharatiya Janata Party government led by Yogi Adityanath has fulfilled all in true letter and spirit.	2017లో యూపీ ప్రజలకు ఎలాంటి వాగ్దానాలు చేశారో యోగి ఆదిత్యనాథ్ నేతృత్వంలోని బిజెపి ప్రభుత్వం నిజమైన స్ఫూర్తితో అన్నింటినీ నెరవేర్చిందనిమిస్టర్ నడ్డా అన్నారు.
Union Education Minister Ramesh Pokhriyal Nishank has announced that the fourth edition of Prime Minister’s Interaction Programme' Pariksha Pe Charcha' will be held next month.	ప్రధాన మంత్రి ప్రతిస్పందన కార్యక్రమం అయిన 'పరీక్షా పే చర్చా' నాల్గవ సంస్కరణ వచ్చే నెలలో జరుగనున్నది అనికేంద్ర విద్యా మంత్రి శ్రీ రమేష్ పోఖ్రియాల్ నిషాంక్ తెలియజేశారు.
The India Meteorological Department has forecast that thunderstorm with moderate to heavy intensity rain will occur over most places of Delhi along with Gurugram, Noida, Faridabad, Karnal and Manesar.	
Manipur CM inaugurates organic outlets at Pune and Bengaluru	పూణే మరియు బెంగళూరులోఆర్గానిక్ అవుట్‌లెట్‌లను ప్రారంభించిన మణిపూర్ ముఖ్యమంత్రి.
Manipur Chief Minister N . Biren Singh inaugurated Imphal to Dimapur direct flight service today at Imphal Airport.	
Speaking to All India Radio, Indian Ambassador to the Kyrgyz Republic Mr Alok Dimri said that at present both the countries have a bilateral trade of 60 billion dollars.	కిర్గిజి రిపబ్లిక్ యొక్క భారత అంబాసిడర్ Mr. అలోక్ దిమ్రీ ఆల్ ఇండియా రేడియోలో మాట్లాడుతూ రెండు దేశాల మధ్య ప్రస్తుతం 60 బిలియన్ డాలర్ల విలువ చేసే ద్వైపాక్షిక ఒప్పందం ఉన్నట్లు తెలిపారు.
Centre allocates over Rs.818 crore to promote online learning to mitigate effect of COVID-19 pandemic	COVID-19 మహమ్మారి ప్రభావాన్ని తగ్గించడానికి ఆన్లైన్ లర్నింగ్ ప్రోత్సహించడానికి సెంటర్ మీద 818 కోట్ల రూపాయలు కేటాయించింది.
This is the 91st win for Nadal at Roland Garros in 93 matches.	రోనాల్డ్ గార్రోస్ వద్ద జరిగిన తన 93 మ్యాచ్లలో నాడల్ కు 91 వ విజయం సాధించాడు.
On terrorism, both leaders acknowledged that radicalisation is a real problem for countries as diverse, complex and large as India and China.	
He said he has not seen a Prime Minister who connected with the people in the way Prime Minister Narendra Modi has.	ప్రధాన మంత్రి నరేంద్ర మోడి ప్రజలతో మమేకమైన విధానం తను ప్రధాన మంత్రి అని కూడా మరిచిపోతారు.
The International Olympic Committee (IOC) has suspended North Korea until the end of 2022 after it failed to send a team to the Tokyo Games.	
The British teen defeated 17th seeded Maria Sakkari of Greece 6-1, 6-4 in the semi-finals today to become the youngest Grand Slam finalist in 17 years.	
Speaking at the occasion, the HRD Minister said, this timely launch is designed to ensure that no student is left behind in getting exposure to practice testing, especially when student's loss due to closure of educational institutions is to be compensated.	ప్రాక్టీస్ టెస్టింగ్‌కు హాజరుకావడంలో ఏ విద్యార్థి వెనుకబడకుండా ఉండేలా సకాలంలో ప్రారంభించబడింది అలాగేముఖ్యంగా విద్యాసంస్థలు మూసివేయడం వల్ల విద్యార్థులు నష్టపోయినప్పుడు పరిహారం చెల్లించాలి అనిఈ సందర్భంగా హెచ్‌ఆర్‌డీ మంత్రి మాట్లాడుతూ అన్నారు.
He has congratulated doctors, nurses, paramedical staff, employees and officers who made this drive successful.	
It was widely covered by print and electronic media.	
He will meet Heo Kwang Hee of Korea in the second round.	
Former Prime Minister Dr. Manmohan Singh has called upon Prime Minister Narendra Modi to ensure justice for soldiers who died defending India's territorial integrity during Ladakh face off.	
A resident of the hilly Mansar area of Jammu division, Ajay Sharma wants Prime Minister to talk about the Historic Mansar Lake in the next edition of Mann Ki Baat.	
The Minister also condemned the Congress party and said that the party led by Sonia Gandhi and Rahul Gandhi is displaying its fascist and emergency mindset in Maharashtra.	
He says this will pave the way for speedy development of the area which has great tourism potential but lacks various basic facilities and road connectivity.	
CBDT amends IT Rules, 1962 to ease authentication of electronic records in faceless assessment proceedings	
He said, today is the 20th Anniversary of 9 / 11 and it is a reminder of importance of combating terrorism without compromise.	
Paris police informed that the loud noise wasn't an explosion but a fighter plane which has broken the sound barrier to track a civilian plane that lost contact with ATC.	
The BJP President said, after a long time, the people of the country have seen a general election where inflation and corruption issues were missing.	
In the fiftieth episode of Mann Ki Baat, Prime Minister Narendra Modi had shared the reason for choosing radio medium for his address to the nation.	
He said, it is necessary for the region that India and Bangladesh progress together.	
Incidents of landslides and blocking of National Highways have been reported in many parts of the state.	
With Bopanna's ouster, India's challenge ended in the US Open as Leander Paes and Divij Sharan had made first-round exits in the men's doubles event.	
Mr Modi said termed his election was spectacular and held in a positive manner.	
It was discovered that a ten-gene RNA signature is produced in the patient’s blood based on the quantity of viral and bacterial infections.	
Commissioner Ashok Lavasa had rescued himself from Model Code of Conduct violation cases, saying his dissent was not being made part of the orders.	
India and Zambia also signed six MoUs in several areas including geology, defence, arts and culture.	
In a statement, the Ministry said, the states and Union Territories have also been asked to take adequate measures for the security of strong rooms and venues of counting of votes.	వోట్ల లెక్కింపులు జరిగుతున్న పటిష్ఠమైన గదులు మరియు వేదికల రక్షణకై తగినన్ని జాగ్రత్తలు తీసుకోవలసిందిగా రాష్ట్రాలు, కేంద్ర పాలితి ప్రాంతలను కోరిందని ఒక ప్రకటనలో మంత్రిత్వ శాఖ తెలియజేసింది.
He said, through Swayam Prabha initiative, the Education Ministry is providing 34 educational TV channels covering educational contents for schools and higher educational institutions.	స్వయం ప్రభ ఉన్నప్పటీకి, విద్యాశాఖ మంత్రి అనేది  ప్రాథమిక మరియు ఉన్నత విద్యా సంస్థల విద్యా విషయాలను కవర్ చేయడానికి 34 విద్యా చానల్లను అందుబాటులోకి తెచ్చింది.
The remaining two projects are Integrated Water Supply Projects at Imphal East and Imphal West respectively.	
Mr Modi said, the State visit of President Lungu will provide an opportunity to further energize India's mutually beneficial partnership with Zambia.	
He appealed to every citizen to get vaccinated as soon as possible, as the third wave is expected.	
While Nandurbar has zero active patients and six other districts or corporations have number of active patients below ten, the situation continues to remain worrisome in Pune, Satara, Thane, Sangli, Solapur, Ahmednagar and Kolhapur.	
The new wording of the Olympic oath depending on which group is speaking is: “In the name of the athletes ”, “In the name of all judges ” or “In the name of all the coaches and officials ”.	
The applicants can also pose their questions on this platform.	దరఖాస్తుదారులు ఈ వేదికపైన తమ ప్రశ్నలను కూడా అడగవచ్చు.
He said, education is just a way to learn new things and there is a need to learn more.	విద్య అనేది కొత్త విషయాలని నేర్చుకోడానికి కేవలం ఒక మార్గం అనీ మరియు ఇంకా నేర్చుకునే అవసరం ఉందని ఆయన అన్నారు.
Professor of Computer Science serving in KLE Education Society of Hubli in North Karnataka shares his views on Mann Ki Baat programme.	
In a tweet, Mr Modi said, this once again manifests India’s centuries old ethos of preserving natural habitats, working towards flora and fauna protection, and building a greener planet.	సహజ ఆవాసాలను సంరక్షించే భారతదేశపు శతాబ్దాల నాటి తత్వాన్ని ఇది మరోసారి వ్యక్తపరుస్తుంది అలాగే     వృక్షజాలం మరియు జంతుజాలం ​​రక్షణ దిశగా పని చేయడం మరియు పచ్చని గ్రహాన్ని నిర్మించడంలోని ప్రయత్నాన్ని వ్యక్తపరుస్తుంది అని మోదీ ట్వీట్‌లో పేర్కొన్నారు.
